estimated_treatment_effect,gt_ate
-0.08128371834754944,-0.14596188068389893
-0.346903920173645,-0.14596188068389893
-0.07482686638832092,-0.14596188068389893
-0.009091541171073914,-0.14596188068389893
-0.20825272798538208,-0.14596188068389893
-0.1998947113752365,-0.14596188068389893
-0.17889657616615295,-0.14596188068389893
-0.147058367729187,-0.14596188068389893
-0.06044869124889374,-0.14596188068389893
0.05253198742866516,-0.14596188068389893
-0.21753397583961487,-0.14596188068389893
-0.13748225569725037,-0.14596188068389893
-0.20981267094612122,-0.14596188068389893
-0.013016924262046814,-0.14596188068389893
-0.2586093544960022,-0.14596188068389893
-0.1763536036014557,-0.14596188068389893
-0.31545066833496094,-0.14596188068389893
-0.3321738839149475,-0.14596188068389893
-0.14746417105197906,-0.14596188068389893
-0.05856391787528992,-0.14596188068389893
-0.19218569993972778,-0.14596188068389893
-0.28860509395599365,-0.14596188068389893
-0.13784953951835632,-0.14596188068389893
-0.14784778654575348,-0.14596188068389893
-0.326686829328537,-0.14596188068389893
-0.05120678246021271,-0.14596188068389893
-0.21657507121562958,-0.14596188068389893
-0.15719379484653473,-0.14596188068389893
-0.2295059859752655,-0.14596188068389893
-0.21796074509620667,-0.14596188068389893
-0.293769896030426,-0.14596188068389893
-0.20438945293426514,-0.14596188068389893
-0.06250444054603577,-0.14596188068389893
-0.20643368363380432,-0.14596188068389893
-0.3308368921279907,-0.14596188068389893
-0.18123361468315125,-0.14596188068389893
-0.22194141149520874,-0.14596188068389893
-0.23461677134037018,-0.14596188068389893
-0.15032611787319183,-0.14596188068389893
-0.2041892409324646,-0.14596188068389893
0.037068694829940796,-0.14596188068389893
-0.16482238471508026,-0.14596188068389893
0.07331201434135437,-0.14596188068389893
-0.011049464344978333,-0.14596188068389893
-0.2312285453081131,-0.14596188068389893
-0.29899728298187256,-0.14596188068389893
-0.06560862064361572,-0.14596188068389893
-0.19255805015563965,-0.14596188068389893
0.0052016377449035645,-0.14596188068389893
-0.1779746413230896,-0.14596188068389893
-0.027734607458114624,-0.14596188068389893
-0.14605483412742615,-0.14596188068389893
-0.07847738265991211,-0.14596188068389893
-0.0958295464515686,-0.14596188068389893
-0.07346785068511963,-0.14596188068389893
-0.1426733136177063,-0.14596188068389893
-0.11497028172016144,-0.14596188068389893
-0.12205751240253448,-0.14596188068389893
-0.05657067894935608,-0.14596188068389893
-0.013233870267868042,-0.14596188068389893
-0.24432845413684845,-0.14596188068389893
-0.2741955518722534,-0.14596188068389893
-0.1559036672115326,-0.14596188068389893
-0.38152143359184265,-0.14596188068389893
-0.2425394356250763,-0.14596188068389893
-0.026801347732543945,-0.14596188068389893
-0.35957592725753784,-0.14596188068389893
-0.2516709268093109,-0.14596188068389893
-0.16182272136211395,-0.14596188068389893
-0.1117783784866333,-0.14596188068389893
-0.22953511774539948,-0.14596188068389893
-0.06688356399536133,-0.14596188068389893
-0.22410547733306885,-0.14596188068389893
-0.05785948038101196,-0.14596188068389893
-0.24689874053001404,-0.14596188068389893
-0.11663368344306946,-0.14596188068389893
-0.08303752541542053,-0.14596188068389893
-0.11317270994186401,-0.14596188068389893
0.007978290319442749,-0.14596188068389893
-0.19488652050495148,-0.14596188068389893
-0.23458406329154968,-0.14596188068389893
-0.15948376059532166,-0.14596188068389893
-0.1655670404434204,-0.14596188068389893
-0.23993539810180664,-0.14596188068389893
-0.06609433889389038,-0.14596188068389893
-0.18011358380317688,-0.14596188068389893
-0.05631712079048157,-0.14596188068389893
-0.03416234254837036,-0.14596188068389893
-0.0627560019493103,-0.14596188068389893
-0.15862829983234406,-0.14596188068389893
-0.05065533518791199,-0.14596188068389893
-0.07000240683555603,-0.14596188068389893
-0.08964824676513672,-0.14596188068389893
-0.07918785512447357,-0.14596188068389893
-0.2885950207710266,-0.14596188068389893
-0.33079370856285095,-0.14596188068389893
-0.07914009690284729,-0.14596188068389893
-0.1484328955411911,-0.14596188068389893
0.013028979301452637,-0.14596188068389893
0.026703238487243652,-0.14596188068389893
-0.04062718152999878,-0.14596188068389893
-0.10065096616744995,-0.14596188068389893
-0.13899990916252136,-0.14596188068389893
-0.15728168189525604,-0.14596188068389893
-0.011274844408035278,-0.14596188068389893
-0.14047838747501373,-0.14596188068389893
-0.10920548439025879,-0.14596188068389893
-0.14086173474788666,-0.14596188068389893
-0.2785169780254364,-0.14596188068389893
-0.23443815112113953,-0.14596188068389893
-0.03814712166786194,-0.14596188068389893
-0.08840756118297577,-0.14596188068389893
-0.05390059947967529,-0.14596188068389893
-0.2395438700914383,-0.14596188068389893
-0.03630666434764862,-0.14596188068389893
-0.2938859462738037,-0.14596188068389893
-0.013738781213760376,-0.14596188068389893
-0.09276452660560608,-0.14596188068389893
-0.1367999017238617,-0.14596188068389893
-0.022567346692085266,-0.14596188068389893
-0.31510090827941895,-0.14596188068389893
-0.22742749750614166,-0.14596188068389893
-0.11113891005516052,-0.14596188068389893
-0.22923319041728973,-0.14596188068389893
-0.014960408210754395,-0.14596188068389893
-0.24010485410690308,-0.14596188068389893
-0.10601970553398132,-0.14596188068389893
0.014112412929534912,-0.14596188068389893
-0.11965984106063843,-0.14596188068389893
-0.0674380362033844,-0.14596188068389893
-0.23364977538585663,-0.14596188068389893
-0.00121307373046875,-0.14596188068389893
-0.0935070812702179,-0.14596188068389893
-0.022192955017089844,-0.14596188068389893
-0.11099635064601898,-0.14596188068389893
-0.15068361163139343,-0.14596188068389893
-0.05134594440460205,-0.14596188068389893
-0.525766134262085,-0.14596188068389893
-0.11169464886188507,-0.14596188068389893
-0.10392297804355621,-0.14596188068389893
-0.11966495215892792,-0.14596188068389893
-0.13223880529403687,-0.14596188068389893
-0.18149235844612122,-0.14596188068389893
-0.06493538618087769,-0.14596188068389893
-0.22326886653900146,-0.14596188068389893
-0.25914323329925537,-0.14596188068389893
0.15783551335334778,-0.14596188068389893
-0.04581335186958313,-0.14596188068389893
-0.05302625894546509,-0.14596188068389893
-0.34544992446899414,-0.14596188068389893
-0.4754750728607178,-0.14596188068389893
-0.10346966981887817,-0.14596188068389893
-0.030792146921157837,-0.14596188068389893
-0.0014390647411346436,-0.14596188068389893
-0.18128463625907898,-0.14596188068389893
0.06168867647647858,-0.14596188068389893
-0.31963008642196655,-0.14596188068389893
-0.19857951998710632,-0.14596188068389893
-0.13397333025932312,-0.14596188068389893
-0.17374497652053833,-0.14596188068389893
-0.23934097588062286,-0.14596188068389893
-0.186481311917305,-0.14596188068389893
-0.23008158802986145,-0.14596188068389893
0.006976604461669922,-0.14596188068389893
-0.03388261795043945,-0.14596188068389893
-0.23318886756896973,-0.14596188068389893
-0.17032158374786377,-0.14596188068389893
-0.13203543424606323,-0.14596188068389893
0.00021278858184814453,-0.14596188068389893
-0.12549734115600586,-0.14596188068389893
-0.1281614899635315,-0.14596188068389893
-0.2523316442966461,-0.14596188068389893
-0.1052781343460083,-0.14596188068389893
-0.11651362478733063,-0.14596188068389893
-0.27389419078826904,-0.14596188068389893
-0.2954442501068115,-0.14596188068389893
-0.12660831212997437,-0.14596188068389893
-0.12989875674247742,-0.14596188068389893
-0.18191967904567719,-0.14596188068389893
0.01830694079399109,-0.14596188068389893
-0.1374243199825287,-0.14596188068389893
-0.3532423675060272,-0.14596188068389893
-0.16564114391803741,-0.14596188068389893
-0.21790803968906403,-0.14596188068389893
-0.14192891120910645,-0.14596188068389893
-0.04746651649475098,-0.14596188068389893
-0.15650983154773712,-0.14596188068389893
-0.2188103199005127,-0.14596188068389893
-0.20002661645412445,-0.14596188068389893
-0.22767691314220428,-0.14596188068389893
-0.12513744831085205,-0.14596188068389893
-0.2043386995792389,-0.14596188068389893
-0.13339248299598694,-0.14596188068389893
-0.07735143601894379,-0.14596188068389893
-0.1714373230934143,-0.14596188068389893
0.07934501767158508,-0.14596188068389893
-0.11709967255592346,-0.14596188068389893
0.010933592915534973,-0.14596188068389893
-0.2560155391693115,-0.14596188068389893
-0.17517104744911194,-0.14596188068389893
-0.26346585154533386,-0.14596188068389893
-0.22971214354038239,-0.14596188068389893
-0.14586441218852997,-0.14596188068389893
-0.16192784905433655,-0.14596188068389893
-0.16075840592384338,-0.14596188068389893
-0.050385087728500366,-0.14596188068389893
-0.2820962369441986,-0.14596188068389893
-0.1623544842004776,-0.14596188068389893
-0.2424527406692505,-0.14596188068389893
-0.23539385199546814,-0.14596188068389893
-0.0416145920753479,-0.14596188068389893
0.04304996132850647,-0.14596188068389893
-0.04517136514186859,-0.14596188068389893
-0.011747732758522034,-0.14596188068389893
-0.31383073329925537,-0.14596188068389893
-0.20035859942436218,-0.14596188068389893
0.020396754145622253,-0.14596188068389893
-0.17944546043872833,-0.14596188068389893
-0.14299404621124268,-0.14596188068389893
-0.18992681801319122,-0.14596188068389893
-0.1918640285730362,-0.14596188068389893
-0.33990371227264404,-0.14596188068389893
0.017742231488227844,-0.14596188068389893
-0.25103798508644104,-0.14596188068389893
-0.035346269607543945,-0.14596188068389893
-0.30368950963020325,-0.14596188068389893
-0.20883190631866455,-0.14596188068389893
-0.19857147336006165,-0.14596188068389893
0.04061350226402283,-0.14596188068389893
-0.1890251636505127,-0.14596188068389893
-0.010455846786499023,-0.14596188068389893
-0.24682506918907166,-0.14596188068389893
-0.0330960750579834,-0.14596188068389893
-0.11883905529975891,-0.14596188068389893
-0.14266453683376312,-0.14596188068389893
-0.1203785389661789,-0.14596188068389893
-0.17308354377746582,-0.14596188068389893
-0.24262335896492004,-0.14596188068389893
