estimated_treatment_effect,gt_ate
-0.18760479986667633,-0.07298094034194946
0.025976121425628662,-0.07298094034194946
-0.12809939682483673,-0.07298094034194946
0.05360659956932068,-0.07298094034194946
-0.0036526918411254883,-0.07298094034194946
-0.20570039749145508,-0.07298094034194946
-0.04791611433029175,-0.07298094034194946
-0.15245896577835083,-0.07298094034194946
-0.13217748701572418,-0.07298094034194946
-0.13568145036697388,-0.07298094034194946
-0.21348243951797485,-0.07298094034194946
0.03161650896072388,-0.07298094034194946
-0.12752580642700195,-0.07298094034194946
-0.04465767741203308,-0.07298094034194946
-0.17163369059562683,-0.07298094034194946
-0.18652871251106262,-0.07298094034194946
-0.03244757652282715,-0.07298094034194946
-0.040792837738990784,-0.07298094034194946
-0.13381700217723846,-0.07298094034194946
-0.2138475775718689,-0.07298094034194946
0.010284334421157837,-0.07298094034194946
-0.1934908628463745,-0.07298094034194946
0.08099819719791412,-0.07298094034194946
-0.023889154195785522,-0.07298094034194946
0.05188436806201935,-0.07298094034194946
-0.13793547451496124,-0.07298094034194946
-0.26496317982673645,-0.07298094034194946
-0.10555806756019592,-0.07298094034194946
-0.051119446754455566,-0.07298094034194946
-0.13011319935321808,-0.07298094034194946
0.17467531561851501,-0.07298094034194946
-0.11006936430931091,-0.07298094034194946
-0.10877637565135956,-0.07298094034194946
0.07023939490318298,-0.07298094034194946
-0.05129370093345642,-0.07298094034194946
-0.08992666006088257,-0.07298094034194946
-0.10042452812194824,-0.07298094034194946
-0.039272889494895935,-0.07298094034194946
0.07267186045646667,-0.07298094034194946
-0.13763263821601868,-0.07298094034194946
0.1877499222755432,-0.07298094034194946
-0.04974156618118286,-0.07298094034194946
0.060869038105010986,-0.07298094034194946
-0.040510550141334534,-0.07298094034194946
-0.13311327993869781,-0.07298094034194946
-0.22328779101371765,-0.07298094034194946
-0.358920693397522,-0.07298094034194946
0.052726686000823975,-0.07298094034194946
-0.05718347430229187,-0.07298094034194946
0.007394641637802124,-0.07298094034194946
0.00982925295829773,-0.07298094034194946
-0.09060516953468323,-0.07298094034194946
-0.18660522997379303,-0.07298094034194946
0.022946208715438843,-0.07298094034194946
0.019332796335220337,-0.07298094034194946
-0.10146728157997131,-0.07298094034194946
-0.0381583571434021,-0.07298094034194946
-0.08655361831188202,-0.07298094034194946
-0.12512880563735962,-0.07298094034194946
0.06503419578075409,-0.07298094034194946
-0.169843390583992,-0.07298094034194946
-0.02404230833053589,-0.07298094034194946
-0.07566115260124207,-0.07298094034194946
0.02298399806022644,-0.07298094034194946
-0.23039238154888153,-0.07298094034194946
-0.06562086939811707,-0.07298094034194946
-0.015278935432434082,-0.07298094034194946
0.04893970489501953,-0.07298094034194946
-0.1255909651517868,-0.07298094034194946
0.11755494773387909,-0.07298094034194946
0.024179428815841675,-0.07298094034194946
-0.08307521045207977,-0.07298094034194946
-0.15817435085773468,-0.07298094034194946
-0.09836885333061218,-0.07298094034194946
-0.017543047666549683,-0.07298094034194946
-0.14132368564605713,-0.07298094034194946
0.05798184871673584,-0.07298094034194946
-0.11008667945861816,-0.07298094034194946
-0.17756319046020508,-0.07298094034194946
-0.0826873928308487,-0.07298094034194946
-0.09412358701229095,-0.07298094034194946
-0.1921304613351822,-0.07298094034194946
0.12596726417541504,-0.07298094034194946
-0.14091646671295166,-0.07298094034194946
0.026895612478256226,-0.07298094034194946
-0.10188648104667664,-0.07298094034194946
-0.10307566821575165,-0.07298094034194946
-0.10404068231582642,-0.07298094034194946
-0.07252287864685059,-0.07298094034194946
-0.0032854974269866943,-0.07298094034194946
-0.2090718299150467,-0.07298094034194946
0.05270420014858246,-0.07298094034194946
-0.09814929962158203,-0.07298094034194946
-0.2755863070487976,-0.07298094034194946
-0.1716192364692688,-0.07298094034194946
