estimated_treatment_effect,gt_ate
-0.0938633382320404,-0.14596188068389893
0.03298945724964142,-0.14596188068389893
0.016033753752708435,-0.14596188068389893
-0.10760852694511414,-0.14596188068389893
0.09273406863212585,-0.14596188068389893
-0.12239887565374374,-0.14596188068389893
-0.0663108080625534,-0.14596188068389893
-0.11035698652267456,-0.14596188068389893
-0.1674751192331314,-0.14596188068389893
-0.09693802893161774,-0.14596188068389893
-0.23772534728050232,-0.14596188068389893
-0.06092184782028198,-0.14596188068389893
-0.17615583539009094,-0.14596188068389893
-0.1807543933391571,-0.14596188068389893
-0.1842697411775589,-0.14596188068389893
-0.1055976152420044,-0.14596188068389893
-0.3265978693962097,-0.14596188068389893
-0.07374699413776398,-0.14596188068389893
-0.035983651876449585,-0.14596188068389893
-0.16467586159706116,-0.14596188068389893
0.041862934827804565,-0.14596188068389893
0.058919742703437805,-0.14596188068389893
-0.1369495689868927,-0.14596188068389893
-0.008150771260261536,-0.14596188068389893
-0.16869789361953735,-0.14596188068389893
-0.016021728515625,-0.14596188068389893
0.03864409029483795,-0.14596188068389893
-0.22502842545509338,-0.14596188068389893
-0.04311336576938629,-0.14596188068389893
0.011115014553070068,-0.14596188068389893
0.017790496349334717,-0.14596188068389893
-0.05073380470275879,-0.14596188068389893
0.08785512298345566,-0.14596188068389893
-0.2936536967754364,-0.14596188068389893
0.14559109508991241,-0.14596188068389893
-0.07786837220191956,-0.14596188068389893
-0.4345773756504059,-0.14596188068389893
-0.005325615406036377,-0.14596188068389893
-0.33850061893463135,-0.14596188068389893
-0.21806833148002625,-0.14596188068389893
-0.14670521020889282,-0.14596188068389893
0.07932339608669281,-0.14596188068389893
-0.05131848156452179,-0.14596188068389893
-0.08240695297718048,-0.14596188068389893
-0.19833499193191528,-0.14596188068389893
-0.22398121654987335,-0.14596188068389893
-0.06567166745662689,-0.14596188068389893
-0.06663264334201813,-0.14596188068389893
-0.15927369892597198,-0.14596188068389893
-0.2486346960067749,-0.14596188068389893
-0.359599232673645,-0.14596188068389893
0.0808679461479187,-0.14596188068389893
-0.21048440039157867,-0.14596188068389893
0.004045650362968445,-0.14596188068389893
0.015200912952423096,-0.14596188068389893
-0.053493574261665344,-0.14596188068389893
-0.19589832425117493,-0.14596188068389893
-0.14268766343593597,-0.14596188068389893
0.1371733844280243,-0.14596188068389893
-0.15635329484939575,-0.14596188068389893
-0.007716447114944458,-0.14596188068389893
-0.09170922636985779,-0.14596188068389893
-0.25825244188308716,-0.14596188068389893
-0.2801167666912079,-0.14596188068389893
-0.03840199112892151,-0.14596188068389893
0.03513637185096741,-0.14596188068389893
-0.10827881097793579,-0.14596188068389893
-0.1913590431213379,-0.14596188068389893
-0.11316289007663727,-0.14596188068389893
0.0028538107872009277,-0.14596188068389893
0.020718783140182495,-0.14596188068389893
-0.26105737686157227,-0.14596188068389893
-0.21114951372146606,-0.14596188068389893
-0.35059240460395813,-0.14596188068389893
-0.09089434146881104,-0.14596188068389893
0.015728235244750977,-0.14596188068389893
-0.01310393214225769,-0.14596188068389893
-0.01478816568851471,-0.14596188068389893
-0.22239601612091064,-0.14596188068389893
-0.1847783625125885,-0.14596188068389893
-0.1214558333158493,-0.14596188068389893
-0.08257046341896057,-0.14596188068389893
0.04092603921890259,-0.14596188068389893
-0.14376763999462128,-0.14596188068389893
-0.14651383459568024,-0.14596188068389893
-0.037928879261016846,-0.14596188068389893
-0.23591768741607666,-0.14596188068389893
0.002235114574432373,-0.14596188068389893
-0.19313547015190125,-0.14596188068389893
0.0031703785061836243,-0.14596188068389893
-0.16247624158859253,-0.14596188068389893
-0.0646807998418808,-0.14596188068389893
-0.19063079357147217,-0.14596188068389893
-0.3114459812641144,-0.14596188068389893
-0.19356447458267212,-0.14596188068389893
0.04370954632759094,-0.14596188068389893
-0.07656197249889374,-0.14596188068389893
-0.2553693950176239,-0.14596188068389893
-0.10134865343570709,-0.14596188068389893
-0.043701231479644775,-0.14596188068389893
-0.30550622940063477,-0.14596188068389893
-0.06423324346542358,-0.14596188068389893
-0.32159170508384705,-0.14596188068389893
-0.07375377416610718,-0.14596188068389893
-0.09046178311109543,-0.14596188068389893
-0.13918614387512207,-0.14596188068389893
-0.004216313362121582,-0.14596188068389893
-0.21896004676818848,-0.14596188068389893
-0.3138868510723114,-0.14596188068389893
-0.06209385395050049,-0.14596188068389893
-0.11940650641918182,-0.14596188068389893
0.07046863436698914,-0.14596188068389893
-0.16132216155529022,-0.14596188068389893
-0.08791714906692505,-0.14596188068389893
-0.08368514478206635,-0.14596188068389893
-0.12904566526412964,-0.14596188068389893
-0.048272036015987396,-0.14596188068389893
-0.08869490027427673,-0.14596188068389893
-0.17625992000102997,-0.14596188068389893
-0.17823535203933716,-0.14596188068389893
0.007424876093864441,-0.14596188068389893
-0.2715841233730316,-0.14596188068389893
-0.23470598459243774,-0.14596188068389893
-0.08394007384777069,-0.14596188068389893
-0.0169236958026886,-0.14596188068389893
-0.24458374083042145,-0.14596188068389893
-0.18932780623435974,-0.14596188068389893
-0.08473402261734009,-0.14596188068389893
-0.10516311228275299,-0.14596188068389893
-0.11134535074234009,-0.14596188068389893
-0.3002511262893677,-0.14596188068389893
-0.010777011513710022,-0.14596188068389893
0.11686024069786072,-0.14596188068389893
-0.11159633100032806,-0.14596188068389893
0.001041322946548462,-0.14596188068389893
0.12799538671970367,-0.14596188068389893
-0.023770272731781006,-0.14596188068389893
0.0016782581806182861,-0.14596188068389893
0.03206197917461395,-0.14596188068389893
-0.06994810700416565,-0.14596188068389893
-0.15019218623638153,-0.14596188068389893
-0.2185637354850769,-0.14596188068389893
-0.23289380967617035,-0.14596188068389893
0.06106587499380112,-0.14596188068389893
-0.15991897881031036,-0.14596188068389893
0.022845223546028137,-0.14596188068389893
-0.20763951539993286,-0.14596188068389893
-0.1402217000722885,-0.14596188068389893
-0.06541270017623901,-0.14596188068389893
-0.12813524901866913,-0.14596188068389893
-0.19695483148097992,-0.14596188068389893
