estimated_treatment_effect,gt_ate
0.021713316440582275,-0.14596188068389893
-0.2918800115585327,-0.14596188068389893
-0.14447471499443054,-0.14596188068389893
-0.0690920352935791,-0.14596188068389893
-0.3410557210445404,-0.14596188068389893
-0.23676443099975586,-0.14596188068389893
-0.2441905438899994,-0.14596188068389893
-0.4132910668849945,-0.14596188068389893
-0.07769274711608887,-0.14596188068389893
-0.1005595475435257,-0.14596188068389893
-0.1385192573070526,-0.14596188068389893
-0.19423907995224,-0.14596188068389893
-0.26175329089164734,-0.14596188068389893
-0.2825137972831726,-0.14596188068389893
-0.2497992217540741,-0.14596188068389893
-0.17702920734882355,-0.14596188068389893
-0.00861559808254242,-0.14596188068389893
-0.14586734771728516,-0.14596188068389893
0.034886449575424194,-0.14596188068389893
-0.17347371578216553,-0.14596188068389893
-0.06619647145271301,-0.14596188068389893
-0.37710797786712646,-0.14596188068389893
-0.14956733584403992,-0.14596188068389893
-0.014738768339157104,-0.14596188068389893
-0.07249686121940613,-0.14596188068389893
-0.12279987335205078,-0.14596188068389893
0.13573439419269562,-0.14596188068389893
-0.2878841757774353,-0.14596188068389893
-0.2123890370130539,-0.14596188068389893
-0.19503845274448395,-0.14596188068389893
-0.20656724274158478,-0.14596188068389893
0.05222821235656738,-0.14596188068389893
-0.07413029670715332,-0.14596188068389893
-0.1388806700706482,-0.14596188068389893
-0.2860605716705322,-0.14596188068389893
-0.23068936169147491,-0.14596188068389893
-0.1329040825366974,-0.14596188068389893
-0.3051627576351166,-0.14596188068389893
0.03412434458732605,-0.14596188068389893
-0.051579952239990234,-0.14596188068389893
-0.06841306388378143,-0.14596188068389893
-0.21655131876468658,-0.14596188068389893
0.12938323616981506,-0.14596188068389893
-0.30141258239746094,-0.14596188068389893
-0.1923774927854538,-0.14596188068389893
-0.19249093532562256,-0.14596188068389893
-0.28025102615356445,-0.14596188068389893
-0.07986819744110107,-0.14596188068389893
0.08695949614048004,-0.14596188068389893
-0.3368147015571594,-0.14596188068389893
-0.15513962507247925,-0.14596188068389893
-0.1739535629749298,-0.14596188068389893
-0.2420741468667984,-0.14596188068389893
-0.06731587648391724,-0.14596188068389893
-0.3049218952655792,-0.14596188068389893
-0.09600630402565002,-0.14596188068389893
-0.15577194094657898,-0.14596188068389893
-0.20682667195796967,-0.14596188068389893
-0.13454841077327728,-0.14596188068389893
-0.11948391795158386,-0.14596188068389893
-0.41403400897979736,-0.14596188068389893
-0.07433530688285828,-0.14596188068389893
-0.10044994950294495,-0.14596188068389893
0.05704832077026367,-0.14596188068389893
-0.12733469903469086,-0.14596188068389893
-0.06855431199073792,-0.14596188068389893
-0.2503582239151001,-0.14596188068389893
-0.051373571157455444,-0.14596188068389893
-0.40532612800598145,-0.14596188068389893
0.15236368775367737,-0.14596188068389893
0.0157444030046463,-0.14596188068389893
-0.06768408417701721,-0.14596188068389893
-0.2938993573188782,-0.14596188068389893
-0.5243843197822571,-0.14596188068389893
-0.21439941227436066,-0.14596188068389893
-0.15206827223300934,-0.14596188068389893
-0.14730003476142883,-0.14596188068389893
-0.07656121253967285,-0.14596188068389893
-0.11074811220169067,-0.14596188068389893
-0.18036678433418274,-0.14596188068389893
-0.1864755004644394,-0.14596188068389893
-0.2714444696903229,-0.14596188068389893
-0.024697288870811462,-0.14596188068389893
-0.24173887073993683,-0.14596188068389893
-0.42134785652160645,-0.14596188068389893
-0.12969136238098145,-0.14596188068389893
-0.033462584018707275,-0.14596188068389893
-0.19593678414821625,-0.14596188068389893
-0.09649550914764404,-0.14596188068389893
0.02861112356185913,-0.14596188068389893
-0.193475604057312,-0.14596188068389893
-0.15017521381378174,-0.14596188068389893
-0.010543525218963623,-0.14596188068389893
-0.1760825663805008,-0.14596188068389893
-0.0861448347568512,-0.14596188068389893
-0.412702351808548,-0.14596188068389893
-0.06895691156387329,-0.14596188068389893
-0.04640278220176697,-0.14596188068389893
-0.16662432253360748,-0.14596188068389893
-0.13988779485225677,-0.14596188068389893
-0.24264252185821533,-0.14596188068389893
0.04721169173717499,-0.14596188068389893
-0.17143720388412476,-0.14596188068389893
-0.06990715861320496,-0.14596188068389893
-0.061463117599487305,-0.14596188068389893
-0.21194593608379364,-0.14596188068389893
-0.261508584022522,-0.14596188068389893
-0.2127671241760254,-0.14596188068389893
-0.3408104479312897,-0.14596188068389893
-0.08623865246772766,-0.14596188068389893
-0.0611303448677063,-0.14596188068389893
-0.3224080204963684,-0.14596188068389893
-0.046033620834350586,-0.14596188068389893
-0.1485108584165573,-0.14596188068389893
-0.13393345475196838,-0.14596188068389893
